class,conversation
협박 대화,"안녕하세요, 당신이 게임팀 킬 리더인가요? 네, 맞습니다. 왜 불렀는데 초등학생도 이길 수 없을 정도로 작은 놈이다. 형이 햄버거 사줄 테니까 편히 집에 가세요. 야, 클랜전이었는데 너 때문에 망했어. 덕분에 우리 클랜 순위가 떨어졌다고? 기분이 좋아? 아, 정말 그런 이유인가요? 아이는 게임과 현실을 구분하지 못합니다. 그럼 당신은 방구석에서 히키코모리처럼 살고 있지 않나요? 예, 할 수 있을 때 계속 이야기하세요. 말을 할 수 있을 때까지 당신이 누구인지는 모르겠지만, 게임과 현실을 구별해 보시기 바랍니다. 그럼 결국 사람을 죽이는 건가요? 왜 순위가 떨어졌다고 사람을 죽일까요? 알아요. 내가 거기다 올려 놓을 만큼 똑똑했는데, 당신이 다 망쳐버렸으니 책임을 져야 해요. 네 말대로 난 게임과 현실을 구분하지 못하기 때문에 게임인 것처럼 널 죽여볼 거야. 진짜 죽는 거야? 왜 이러세요? 이건 단지 게임일 뿐이고, 다시는 그런 일을 하지 않겠습니다. 순위를 올려드리겠습니다. 처음부터 그런 말을 했다면 바로 넘어갔을 텐데. 왜 사람들의 자존감을 낮추나요? 저 게임에서 이 총으로 헤드샷을 맞으면 바로 쓰러지나요? 덕분에 실제로 사실인지 검증할 수 있었습니다. 안녕하세요, 감사합니다. 감사합니다. 왜 이러세요? 그 총은 어디서 났어요? 그거 빨리 내려놔 그러면 범죄자가 된다는 겁니까?"
갈취 대화,"저기 저기 지나가는 남자 잘 지내고 있다고 들었는데? 예. 형제님, 저는 우리 학교에서 잘 자라는 아이들 중 하나입니다. 당신 말이 맞아요. 제가 좀 바보같아도 가족을 주겠다고 하더군요. 그럼 나한테 전화해, 형!! 야, 잠깐 내 동생 좀 봐봐. 응 나야? 왜?? 불평하지 마세요. 가보면 알게 될 거예요. 나를 따르라. 야, 너희 집이 좀 비싸다고 들었어. 놀아야 하는데 내겐 아무것도 없어요. 지갑을 빌려주세요. 제발 이러지 마세요. 나는 돈이 없습니다. 오, 진짜? 그럼 가방 뒤지다가 돈 찾으면 1000원 뺨 맞는다는 건가요? 바로 드리겠습니다. 이쁘게 해줄래??"
직장 내 괴롭힘 대화,최대리는 이제 살을 좀 빼야 한다. 당신은 너무 지루해 보인다. 살 좀 빼는 게 어때? 나는 운동을 하고 있어요. 당신은 직장에서 바쁘다. 운동할 시간이 있나요? 일을 제대로 하지 못하더라도 자신을 단절시키는 경향이 있습니다. 죄송합니다. 운동하라고 하는 게 아니라 적게 먹으라고 하는 거예요. 미안한데 맨날 미안하다고 하면 미안해요. 요점은 무엇입니까?
기타 괴롭힘 대화,"새우버거 아, 저희 가게에는 새우버거 대신에 새우치즈버거가 있어요. 그렇게 하시겠습니까? 아니, 말이 너무 많아! 아, 미안해요. 이름이 다르기 때문에 확인을 요청했습니다. 그럼 당신은 나에게 무엇을 주나요? 주신다면 말씀하신 대로 주옵소서! 받자마자 먹기 불편할 것 같아서 방금 확인해봤는데요. 죄송합니다. 아, 차이점이 무엇인가요?"
기타 괴롭힘 대화,"철중이? 안녕! 여기요! 카톡방 나갔다가 왜 다시 초대하는 거죠? 여기요! 똥이라고 했어?! 그는 많이 자랐습니다. 아무래도 그 사람은 아직 정신을 차리지 못한 것 같아요. 정말 화가 나네요. 저 바보가 무슨 소리를 하는 거지? 바보야, 주제를 이해하지 못하는 사람 아니냐? 그냥 닥쳐야 해. 계속 어디에서 장난을 치는 거야?! 이런 일이 계속된다면 나는 가만히 있지 않을 것이다! 당신은 무엇을 할 예정입니까?! 당신은 무엇을 할 예정입니까!! 엄마아빠한테 그런 멍청한 짓을 할 거라고 말할 거야?!"
협박 대화,"할아버지, 버스 안이라 환기가 잘 안 되니까 마스크를 꼭 착용해주세요. 나에게 글을 쓰느냐 말느냐고 말하는 당신은 누구입니까? 나를 위해 뭔가 해준 게 있나요? 그게 아닙니다. 이제 버스에서 마스크를 착용하지 않으면 하차하거나 벌금을 내야 합니다. 그러면 어떻게 해야 합니까? 지금 나를 쫓아낼 수 있는 사람이 있나요? 그럼 여기서 내리면 내가 내려줄게. 공공장소이므로 다른 사람에게 폐를 끼치면 안 됩니다. 나는 당신을 죽일 것입니다. 준비하세요. 마스크? 나는 당신이 평생 동안 그것을 사용하지 않도록 할 것입니다. 무슨 뜻이에요? 함부로 그런 말을 하면 안 된다. 당신이 몇 살인지 상관 없습니다. 그럼 애초에 왜 내 신경을 거슬리게 하는 겁니까? 지금은 너무 조용하지만 어렸을 때는 사람을 많이 때렸어요. 오랜만에 힘을 좀 써야 했어요. 협박하면 신고하겠습니다. 마스크 쓰라고 했으니 그런 말 하지 마세요. 내가 무슨 말을 하든 무슨 상관이야? 내가 실제로 그를 죽일 것 같지는 않습니다. 오늘 저녁 죽을 것 같을 때 신나게 신고했어요."
기타 괴롭힘 대화,사진을보세요. 추악하다. 이런 댓글은 남기지 마세요. 사실인데 얼굴이 토할 것 같아요. 사진은 무엇입니까? 눈이 너무 작아서 다 신고하겠습니다. 무슨 범죄 때문에요? 나는 그것을 갈았다. 그것은 무엇입니까? 얼굴이 메기같네요. 메기입니다.
갈취 대화,"돈이 많나요? 돈을 좀 빌리자. 당신은 그것을 갚지 않을 것입니다. 내가 왜 그것을 당신에게 빌려주어야 합니까? 아, 이 사소한 것. 그럼 그걸 가져가? 아니요. 이게 뭔가요? 내가 가져갈까, 아니면 빌려줄까? 나는 둘 다 좋아하지 않는다. 지금 당신이 가지고 있는 모든 것을 나에게 주십시오. 아니요. 조금만 빌려주세요. 좋아요? 아래에. 이런 일은 있을 수 없어"
갈취 대화,"안녕 친구, 무슨 일이야? 오늘 화장하셨나요? 아 그렇죠. 나는 잘 먹었다. 무엇을 사용하셨나요? 아 이거 새상품 아닌가요? 너무 예뻐요. 나는 그것을 원한다. 아, 그렇게 비싸지 않다고 들었는데 맞나요? 그리 비싸지도 않으니 그냥 새로 사셔도 되겠죠? 음?. 저것. 빨리 줘 친구야"
기타 괴롭힘 대화,"안녕 아가씨!! 저를 아시나요? 당신은 예쁘다. 어디 살아요? 저리 가요. 아, 비싸게 하지 마세요. 몸을 죽인다고요? 따라오지 마세요!! 아, 그러지 말고 그냥 따라오세요. 재미있는 걸 보여드릴게요. 따라오지 마세요!!! 터무니없이 비싸요!! 팔로우해주세요!! 이거 놔!!!!!"
직장 내 괴롭힘 대화,"인자씨, 회사는 괜찮나요? 무슨 말이에요, 부국장님? 지난주에 사직을 고려하고 있다고 말하지 않았나요? 인터뷰를 하면서 감정이 격해졌기 때문이다. 그럼 이제 마음이 바뀌었나요? 네, 그냥 계속하기로 결정했습니다. 죄송합니다. 아, 그때 사직서를 받았어야 했는데. 죄송합니다. 인재를 해고하고 싶다. 일을 제대로 해라 마음이 아프다."
갈취 대화,"여기요. 도와주세요. 무슨 일이야? 제가 도와드리겠습니다. 상처받았나요? 고마워요 지금은 돈도 없고 어디에 있는지도 모르겠어요. 알겠어요. 잠시 따뜻한 곳으로 옮겨보자. 덕분에 조금은 살아남을 수 있을 것 같아요. 고마워요. 고마우면 보상을 해줘야 한다고 생각해요. 예? 나는 아무것도 가지고 있지 않습니다. 앞으로도 절대 잊지 않고 보답하겠습니다. 그럼 다른걸로 갚아야지 내가 왜 당신을 도와야 했나요? 아, 절대 잊지 않고 보답하겠습니다. 집에 갈 수 있게 도와주세요. 그러니 돈을 주거나 다른걸로 갚으세요!!"
기타 괴롭힘 대화,"야 코털 왜 왜? 아, 그게 다야. 당신은 가게에 가서 모렐 빵 두 개와 콜라 한 개를 삽니다. 나는 돈이 없습니다. 나 돈 없는데? 그러면 돈을 드리겠습니다. 아, 1,000원 ??드리겠습니다. 빵 두 개와 콜라 한 개를 사서 잔돈을 가져오세요. 이봐, 돈이 없어. 야, 검색할래? 용감하더라도 가지고 가, 걸레, 야"
협박 대화,"오빠, 저랑 데이트해주세요. 신인 때부터 응원해왔는데, 여기까지 올 수 있었던 건 저 덕분이에요! 무슨 얘기를 하는 건가요? 겁먹지 말고 지금 당장 내 눈앞에서 사라져라. 아니면 매니저한테 전화해서 경찰에 신고할게요. 형제. 팬사인회에서 저를 사랑한다고 하더군요. 제가 무대에 섰을 때도 저를 쳐다보고 계셨어요.! 나는 당신이 누구인지 기억하지도 못하고 기억한 적도 없습니다. 제발 제 팬이시라면 지금 당장 나가주세요. 형제. 내가 당신 앞에서 죽기를 바라나요? 팬이 죽는 걸 보고 싶나요? 당신 손에 있는 저것은 무엇입니까? 지금 당장 내려놓으세요. 위험해요. 당신을 사랑할 수 없다면 나는 죽을 것입니다. 신문기자들에게도 소문을 퍼뜨렸습니다. 내 동생은 나를 임신시켰고 낙태를 했습니다. 당신은 정말 미쳤어요. 소름끼친다. 경찰에 신고했으니 곧 체포될 겁니다. 좋은 말 할 땐 그 칼 내려놔. 형제. 어제 내 동생이 연예인과 데이트하는 걸 봤어요. 당신은 나를 배신했습니다.? 나는 형만 바라보았다. 비참하다. 나는 죽을 것이다 !!! 손목을 자르겠습니다. 당신도 나와 함께 천국에 가세요. 다음 생에 만나면 우리는 영원히 사랑하게 될 거예요. 제발 가까이 오지 마세요!!!"
기타 괴롭힘 대화,"아, 빵 좀 사주세요. 미안해 나영아. 오늘은 돈이 없어요. 아니, 미친놈아, 그럼 가서 다른 애들한테 빼앗아서 돈 좀 벌어라. 아니, 어떻게 해야 하나요? 왜 그런 짓을 하는데 이 사람이 당신을 공격하나요? 그럼 빵을 훔칠 정도로 미쳤나요? 당신은 이상합니까? 왜 이러는 걸까요? 아니 이거 미친거 아냐? 우리에게 재미있나요? 단지 당신이 너무 태평하기 때문일까요? 아 그렇구나, 그렇구나, 그런 말만 하지 말고 빨리 사세요 쓰레기야."
직장 내 괴롭힘 대화,"아, 커피 끓이는 거 말하는 거야? 그럼 여기서 당신 말고 누가 그런 집안일을 할 수 있나요? 아, 미안해요. 이제 탑승하러 갑니다. 나는 여기 있다. 야, 이거 먹을 게 확실해? 왜 같은 믹스커피를 이렇게 맛도 없고 뜨겁게 마셔서 혀가 데일 정도였나요? 아, 미안해요. 최선을 다해 요리해 보았으나 입맛에 맞지 않아서 죄송합니다. 나는 아무것도 잘 못하는 내 자신에게 미안함을 느끼기 시작했다. 지금까지 어떻게 살아남을 수 있습니까? 나는 아무것도 잘하지 못합니다. 죄송합니다. 앞으로도 더 노력하겠습니다. 물론 열심히 일해야 합니다. 지금 이렇게 살면 3년은? 집에서 실업자로 살아야 합니다. 당신을 받아줄 회사가 없다고 솔직하게 말해 보세요. 네, 이해합니다. 미안해요."
기타 괴롭힘 대화,"야, 저 사람 좀 봐 그 사람 정말 에 나오는 그 못생긴 코미디언처럼 보이지 않나요? 하하, 정말 못생겼어요. 허, 제가 너무 큰 소리로 말했나 봅니다. 야 너 지금 나한테 말하는 거야??? 아니, 정말요? 네, 그냥 가셔도 될 것 같아요. 야, 저 사람은 비록 못생겼어도 귀는 밝겠구나. 그 사람은 자신이 못생겼다는 걸 알고 있는 것 같아요. 아, 당신이 나에게 한 말이 맞습니다. 나는 지금 심각한 모욕감을 느끼고 있습니다. 빨리 사과해, 알았지? 다른 사람에게 이 말을 하고 있나요? 거기에 너무 예민한 것 같나요? 나는 그것을 모두 들었다. 그 둘이 별로 잘생겼다고 생각하지 않는데, 무슨 권리로 그런 말을 할 수 있겠는가?"
직장 내 괴롭힘 대화,"아니, 김 대리님, 이렇게 처리하시나요? 내가 실수라도 한 걸까? 아, 말대답해서 미안해요. 야, 내가 네 친구처럼 보이니? 아니요. 정말로 회사에서 인기를 얻고 싶나요? 미안해요, 그런 말을 하려는 건 아니었어요. 난 그냥 직장에서 쥐처럼 살고 있어요."
기타 괴롭힘 대화,"드디어 아들을 낳으셨다니 다행이네요. 너희 아버지 명절에 시댁에 전화해서 인사할 때마다 너희들이 제 역할을 못 해줘서 얼마나 당황스러웠는지 알아? 나는 얼굴을 들 수도 없었다. 아 아버지. 하아. 나는 더 많은 고통을 겪었습니다. 마침내 아기가 생겨서 기뻐요. 내 아들이라 더욱 다행이다. 네 아버지, 여기 오게 되어 정말 기뻐요. 하지만 시험관을 만들면서 얼마나 많은 시간을 낭비했는지 아시나요? 몇 살이에요? 둘째 아이를 갖고 있나요? 아버지. 나는 아기를 갖는 데 정말 힘든 시간을 보냈고 둘째 아이를 가질 생각은 없습니다. 당신이 장녀라는 게 무슨 말이에요? 빨리 둘째를 데려오세요. 아이를 키우느라 잠시 쉬고 있어요. 어차피 시간은 많으니 병원에 가실 때 최선을 다해 보세요. 아버지. 아이를 키우는 것은 어렵습니다. 정말."
협박 대화,"삼송그룹 회장이 192억 원 탈세 사실을 내일 기사 내실 기자이신가요? 네 맞습니다. 좋은 말 할 때 그런 글은 올리지 마세요. 천호초 앞 우미린아파트 602동 101호에 사시는데, 아이들은 8시 35분쯤 학교에 가고 4시에는 딩동당피아노학원에 가요? 어머나 . 지금까지 내가 한 말을 어떻게 들었을 수 있겠습니까? 우리가 왜 이런 말을 했는지 모르시나요? 게시하면 어떻게 되나요? 제가 기자라는 직업을 선택한 이유는 국민 모두가 알 권리가 있고, 대한민국을 조명하는 것이 직업적 소명이기 때문입니다. 당신 같은 기자들은 하루에 수십 명, 심지어 열 명을 상대합니다. 이 세상에서 권력은 쉽게 한 사람의 생명만큼 가치가 있습니다. 지금 거절하면 목숨을 잃을 수 있지만, 내일은 너와 네 가족 모두가 죽을 것이다. 세상에 경찰은 없나요? 분명 그 기사를 폭로했다는 기자는 죽어서 여론이 될 테니 다 죽였다는 게 밝혀질 거에요. 당신은 내가 말하는 것을 이해하지 못합니다. 당신이 이 세상을 바꿀 수 있다고 생각한다면, 당신은 큰 착각입니다. 내일 멍청한 직업상 목을 매고 작별 인사도 없이 산에 묻히고 싶지 않다면 조용히 파일을 뒤집고 나가세요. 저를 구해주세요."
갈취 대화,"승한아, 버스비를 충전해야 하는데 돈이 없어. 나한테 5만원만 빌려줘, 알았지? 아니요. 매달 용돈이 없어요. 그러면 학교에 갈 수 없어요. 나에게 뭔가를 빌려주세요. 정말 죄송해요. 왜냐면 정말 돈이 없거든요. 나는 돈이 없습니다. 좀 빌려주세요. 아니요. 죄송합니다. 여기요. 좀 너무해요. 나 지금 학교 갈 돈도 없는데 왜 걷고 있어? 아니요, 사실이 아닙니다. 빌려주면 어떻게 갚나요? 용돈 받기 전에 돌려드릴 테니 괜찮겠죠? 좋아요. 용돈 받기 전에 꼭 나한테 주세요."
